"Step","VeryHighPen-DR3 - rollout/ep_rew_mean","VeryHighPen-DR3 - rollout/ep_rew_mean__MIN","VeryHighPen-DR3 - rollout/ep_rew_mean__MAX","MedPen-HoleNoise - rollout/ep_rew_mean","MedPen-HoleNoise - rollout/ep_rew_mean__MIN","MedPen-HoleNoise - rollout/ep_rew_mean__MAX"
"263","27.859973907470703","27.859973907470703","27.859973907470703","37.92314910888672","37.92314910888672","37.92314910888672"
"264","33.050106048583984","33.050106048583984","33.050106048583984","43.58501052856445","43.58501052856445","43.58501052856445"
"265","38.979087829589844","38.979087829589844","38.979087829589844","35.66018295288086","35.66018295288086","35.66018295288086"
"266","33.89786148071289","33.89786148071289","33.89786148071289","43.71886444091797","43.71886444091797","43.71886444091797"
"267","39.48683547973633","39.48683547973633","39.48683547973633","61.78512191772461","61.78512191772461","61.78512191772461"
"268","31.53579330444336","31.53579330444336","31.53579330444336","52.71026611328125","52.71026611328125","52.71026611328125"
"269","29.832603454589844","29.832603454589844","29.832603454589844","46.23004150390625","46.23004150390625","46.23004150390625"
"270","37.2950325012207","37.2950325012207","37.2950325012207","45.50871276855469","45.50871276855469","45.50871276855469"
"271","30.00881004333496","30.00881004333496","30.00881004333496","41.335601806640625","41.335601806640625","41.335601806640625"
"272","25.205873489379883","25.205873489379883","25.205873489379883","43.87662887573242","43.87662887573242","43.87662887573242"
"273","39.205047607421875","39.205047607421875","39.205047607421875","44.313453674316406","44.313453674316406","44.313453674316406"
"274","48.17644119262695","48.17644119262695","48.17644119262695","62.473228454589844","62.473228454589844","62.473228454589844"
"275","43.188472747802734","43.188472747802734","43.188472747802734","46.50419235229492","46.50419235229492","46.50419235229492"
"276","40.3602180480957","40.3602180480957","40.3602180480957","52.900123596191406","52.900123596191406","52.900123596191406"
"277","44.78181838989258","44.78181838989258","44.78181838989258","46.67525863647461","46.67525863647461","46.67525863647461"
"278","27.237098693847656","27.237098693847656","27.237098693847656","53.165374755859375","53.165374755859375","53.165374755859375"
"279","26.388612747192383","26.388612747192383","26.388612747192383","49.74763870239258","49.74763870239258","49.74763870239258"
"280","26.936765670776367","26.936765670776367","26.936765670776367","48.87807083129883","48.87807083129883","48.87807083129883"
"281","36.300289154052734","36.300289154052734","36.300289154052734","36.73591613769531","36.73591613769531","36.73591613769531"
"282","36.455902099609375","36.455902099609375","36.455902099609375","46.45490646362305","46.45490646362305","46.45490646362305"
"283","19.535829544067383","19.535829544067383","19.535829544067383","39.82842254638672","39.82842254638672","39.82842254638672"
"284","33.161582946777344","33.161582946777344","33.161582946777344","50.24075698852539","50.24075698852539","50.24075698852539"
"285","27.078765869140625","27.078765869140625","27.078765869140625","52.797786712646484","52.797786712646484","52.797786712646484"
"286","29.564847946166992","29.564847946166992","29.564847946166992","44.33507537841797","44.33507537841797","44.33507537841797"
"287","32.26677322387695","32.26677322387695","32.26677322387695","53.713191986083984","53.713191986083984","53.713191986083984"
"288","29.888681411743164","29.888681411743164","29.888681411743164","57.2107048034668","57.2107048034668","57.2107048034668"
"289","27.97796058654785","27.97796058654785","27.97796058654785","53.69258117675781","53.69258117675781","53.69258117675781"
"290","31.93601417541504","31.93601417541504","31.93601417541504","45.88969802856445","45.88969802856445","45.88969802856445"
"291","31.276254653930664","31.276254653930664","31.276254653930664","47.859222412109375","47.859222412109375","47.859222412109375"
"292","24.042682647705078","24.042682647705078","24.042682647705078","38.996360778808594","38.996360778808594","38.996360778808594"
"293","32.06937026977539","32.06937026977539","32.06937026977539","46.429473876953125","46.429473876953125","46.429473876953125"
"294","32.34966278076172","32.34966278076172","32.34966278076172","49.100860595703125","49.100860595703125","49.100860595703125"
"295","34.73875045776367","34.73875045776367","34.73875045776367","57.869415283203125","57.869415283203125","57.869415283203125"
"296","27.565906524658203","27.565906524658203","27.565906524658203","46.265350341796875","46.265350341796875","46.265350341796875"
"297","22.869678497314453","22.869678497314453","22.869678497314453","45.456729888916016","45.456729888916016","45.456729888916016"
"298","33.556026458740234","33.556026458740234","33.556026458740234","57.49699020385742","57.49699020385742","57.49699020385742"
"299","25.0709228515625","25.0709228515625","25.0709228515625","46.43584060668945","46.43584060668945","46.43584060668945"
"300","34.792724609375","34.792724609375","34.792724609375","54.03680419921875","54.03680419921875","54.03680419921875"
"301","13.118221282958984","13.118221282958984","13.118221282958984","44.3366584777832","44.3366584777832","44.3366584777832"
"302","30.19029426574707","30.19029426574707","30.19029426574707","52.304168701171875","52.304168701171875","52.304168701171875"
"303","30.642393112182617","30.642393112182617","30.642393112182617","55.17385482788086","55.17385482788086","55.17385482788086"
"304","40.63970947265625","40.63970947265625","40.63970947265625","50.33531188964844","50.33531188964844","50.33531188964844"
"305","20.297006607055664","20.297006607055664","20.297006607055664","51.632266998291016","51.632266998291016","51.632266998291016"
"306","24.69266128540039","24.69266128540039","24.69266128540039","56.646392822265625","56.646392822265625","56.646392822265625"
"307","31.665855407714844","31.665855407714844","31.665855407714844","59.45201873779297","59.45201873779297","59.45201873779297"
"308","36.84125900268555","36.84125900268555","36.84125900268555","52.789798736572266","52.789798736572266","52.789798736572266"
"309","36.45283126831055","36.45283126831055","36.45283126831055","42.361839294433594","42.361839294433594","42.361839294433594"
"310","26.898143768310547","26.898143768310547","26.898143768310547","64.02649688720703","64.02649688720703","64.02649688720703"
"311","21.978883743286133","21.978883743286133","21.978883743286133","56.420623779296875","56.420623779296875","56.420623779296875"
"312","24.302000045776367","24.302000045776367","24.302000045776367","56.04153060913086","56.04153060913086","56.04153060913086"
"313","27.313520431518555","27.313520431518555","27.313520431518555","63.24790954589844","63.24790954589844","63.24790954589844"
"314","29.81060218811035","29.81060218811035","29.81060218811035","51.60871505737305","51.60871505737305","51.60871505737305"
"315","25.144611358642578","25.144611358642578","25.144611358642578","51.62782287597656","51.62782287597656","51.62782287597656"
"316","28.128803253173828","28.128803253173828","28.128803253173828","56.79274368286133","56.79274368286133","56.79274368286133"
"317","27.392900466918945","27.392900466918945","27.392900466918945","51.122886657714844","51.122886657714844","51.122886657714844"
"318","20.03571128845215","20.03571128845215","20.03571128845215","58.500213623046875","58.500213623046875","58.500213623046875"
"319","36.447364807128906","36.447364807128906","36.447364807128906","55.79296112060547","55.79296112060547","55.79296112060547"
"320","25.841394424438477","25.841394424438477","25.841394424438477","52.20966720581055","52.20966720581055","52.20966720581055"
"321","18.20505714416504","18.20505714416504","18.20505714416504","53.02708435058594","53.02708435058594","53.02708435058594"
"322","25.369871139526367","25.369871139526367","25.369871139526367","39.45097351074219","39.45097351074219","39.45097351074219"
"323","19.000085830688477","19.000085830688477","19.000085830688477","43.95411682128906","43.95411682128906","43.95411682128906"
"324","35.25092315673828","35.25092315673828","35.25092315673828","45.921810150146484","45.921810150146484","45.921810150146484"
"325","17.377538681030273","17.377538681030273","17.377538681030273","61.75817108154297","61.75817108154297","61.75817108154297"
"326","41.110538482666016","41.110538482666016","41.110538482666016","54.07265090942383","54.07265090942383","54.07265090942383"
"327","29.456090927124023","29.456090927124023","29.456090927124023","60.05290603637695","60.05290603637695","60.05290603637695"
"328","33.24769592285156","33.24769592285156","33.24769592285156","56.32692337036133","56.32692337036133","56.32692337036133"
"329","27.468868255615234","27.468868255615234","27.468868255615234","53.01325607299805","53.01325607299805","53.01325607299805"
"330","28.91330909729004","28.91330909729004","28.91330909729004","59.92266082763672","59.92266082763672","59.92266082763672"
"331","33.0023193359375","33.0023193359375","33.0023193359375","62.870914459228516","62.870914459228516","62.870914459228516"
"332","28.17233657836914","28.17233657836914","28.17233657836914","50.742191314697266","50.742191314697266","50.742191314697266"
"333","12.422014236450195","12.422014236450195","12.422014236450195","53.14408874511719","53.14408874511719","53.14408874511719"
"334","21.27556800842285","21.27556800842285","21.27556800842285","50.41160583496094","50.41160583496094","50.41160583496094"
"335","38.437713623046875","38.437713623046875","38.437713623046875","54.10076904296875","54.10076904296875","54.10076904296875"
"336","23.531200408935547","23.531200408935547","23.531200408935547","58.140716552734375","58.140716552734375","58.140716552734375"
"337","14.299033164978027","14.299033164978027","14.299033164978027","63.7338981628418","63.7338981628418","63.7338981628418"
"338","27.7383975982666","27.7383975982666","27.7383975982666","68.24024200439453","68.24024200439453","68.24024200439453"
"339","33.08973693847656","33.08973693847656","33.08973693847656","45.220985412597656","45.220985412597656","45.220985412597656"
"340","20.350629806518555","20.350629806518555","20.350629806518555","49.0514030456543","49.0514030456543","49.0514030456543"
"341","31.542850494384766","31.542850494384766","31.542850494384766","49.98100280761719","49.98100280761719","49.98100280761719"
"342","27.10308837890625","27.10308837890625","27.10308837890625","52.02690505981445","52.02690505981445","52.02690505981445"
"343","22.73238754272461","22.73238754272461","22.73238754272461","54.50730895996094","54.50730895996094","54.50730895996094"
"344","23.41571617126465","23.41571617126465","23.41571617126465","46.205142974853516","46.205142974853516","46.205142974853516"
"345","24.597898483276367","24.597898483276367","24.597898483276367","57.08372116088867","57.08372116088867","57.08372116088867"
"346","29.90184211730957","29.90184211730957","29.90184211730957","55.65187072753906","55.65187072753906","55.65187072753906"
"347","17.679630279541016","17.679630279541016","17.679630279541016","55.63615417480469","55.63615417480469","55.63615417480469"
"348","16.106033325195312","16.106033325195312","16.106033325195312","60.63003158569336","60.63003158569336","60.63003158569336"
"349","21.65289878845215","21.65289878845215","21.65289878845215","56.84139633178711","56.84139633178711","56.84139633178711"
"350","24.254594802856445","24.254594802856445","24.254594802856445","62.62521743774414","62.62521743774414","62.62521743774414"
"351","21.568439483642578","21.568439483642578","21.568439483642578","67.40589141845703","67.40589141845703","67.40589141845703"
"352","18.107362747192383","18.107362747192383","18.107362747192383","57.261817932128906","57.261817932128906","57.261817932128906"
"353","27.115020751953125","27.115020751953125","27.115020751953125","52.033119201660156","52.033119201660156","52.033119201660156"
"354","20.88494110107422","20.88494110107422","20.88494110107422","62.9466438293457","62.9466438293457","62.9466438293457"
"355","23.28850746154785","23.28850746154785","23.28850746154785","63.648189544677734","63.648189544677734","63.648189544677734"
"356","31.47666358947754","31.47666358947754","31.47666358947754","55.46670150756836","55.46670150756836","55.46670150756836"
"357","25.291519165039062","25.291519165039062","25.291519165039062","62.74262619018555","62.74262619018555","62.74262619018555"
"358","26.837743759155273","26.837743759155273","26.837743759155273","54.572776794433594","54.572776794433594","54.572776794433594"
"359","26.594358444213867","26.594358444213867","26.594358444213867","59.221954345703125","59.221954345703125","59.221954345703125"
"360","31.65973663330078","31.65973663330078","31.65973663330078","50.955223083496094","50.955223083496094","50.955223083496094"
"361","24.55168914794922","24.55168914794922","24.55168914794922","61.42457580566406","61.42457580566406","61.42457580566406"
"362","22.54688835144043","22.54688835144043","22.54688835144043","62.22601318359375","62.22601318359375","62.22601318359375"
"363","22.300687789916992","22.300687789916992","22.300687789916992","72.42002868652344","72.42002868652344","72.42002868652344"
"364","24.96963119506836","24.96963119506836","24.96963119506836","57.716217041015625","57.716217041015625","57.716217041015625"
"365","21.246448516845703","21.246448516845703","21.246448516845703","55.64521408081055","55.64521408081055","55.64521408081055"
"366","26.26993751525879","26.26993751525879","26.26993751525879","56.60167694091797","56.60167694091797","56.60167694091797"
"367","28.00486946105957","28.00486946105957","28.00486946105957","51.872535705566406","51.872535705566406","51.872535705566406"
"368","24.3000545501709","24.3000545501709","24.3000545501709","49.963134765625","49.963134765625","49.963134765625"
"369","29.767351150512695","29.767351150512695","29.767351150512695","57.963294982910156","57.963294982910156","57.963294982910156"
"370","28.12131118774414","28.12131118774414","28.12131118774414","56.11952590942383","56.11952590942383","56.11952590942383"
"371","16.852291107177734","16.852291107177734","16.852291107177734","63.422218322753906","63.422218322753906","63.422218322753906"
"372","18.921953201293945","18.921953201293945","18.921953201293945","60.783203125","60.783203125","60.783203125"
"373","26.413084030151367","26.413084030151367","26.413084030151367","59.1256217956543","59.1256217956543","59.1256217956543"
"374","30.930002212524414","30.930002212524414","30.930002212524414","53.07128143310547","53.07128143310547","53.07128143310547"
"375","27.426809310913086","27.426809310913086","27.426809310913086","51.918182373046875","51.918182373046875","51.918182373046875"
"376","14.717347145080566","14.717347145080566","14.717347145080566","63.06725311279297","63.06725311279297","63.06725311279297"
"377","21.78671646118164","21.78671646118164","21.78671646118164","60.12090301513672","60.12090301513672","60.12090301513672"
"378","30.082277297973633","30.082277297973633","30.082277297973633","58.61771011352539","58.61771011352539","58.61771011352539"
"379","25.370792388916016","25.370792388916016","25.370792388916016","62.82692337036133","62.82692337036133","62.82692337036133"
"380","17.93199920654297","17.93199920654297","17.93199920654297","68.06888580322266","68.06888580322266","68.06888580322266"
"381","21.664852142333984","21.664852142333984","21.664852142333984","68.72918701171875","68.72918701171875","68.72918701171875"
"382","17.99138069152832","17.99138069152832","17.99138069152832","62.71891403198242","62.71891403198242","62.71891403198242"
"383","10.931625366210938","10.931625366210938","10.931625366210938","59.12297058105469","59.12297058105469","59.12297058105469"
"384","13.499805450439453","13.499805450439453","13.499805450439453","68.00914764404297","68.00914764404297","68.00914764404297"
"385","28.580585479736328","28.580585479736328","28.580585479736328","55.39788818359375","55.39788818359375","55.39788818359375"
"386","21.783227920532227","21.783227920532227","21.783227920532227","58.434749603271484","58.434749603271484","58.434749603271484"
"387","25.672622680664062","25.672622680664062","25.672622680664062","53.915321350097656","53.915321350097656","53.915321350097656"
"388","12.821746826171875","12.821746826171875","12.821746826171875","69.86750793457031","69.86750793457031","69.86750793457031"
"389","33.795188903808594","33.795188903808594","33.795188903808594","58.96967315673828","58.96967315673828","58.96967315673828"
"390","19.24400520324707","19.24400520324707","19.24400520324707","52.02684783935547","52.02684783935547","52.02684783935547"
"391","33.41017532348633","33.41017532348633","33.41017532348633","60.540401458740234","60.540401458740234","60.540401458740234"
"392","25.871854782104492","25.871854782104492","25.871854782104492","53.76700973510742","53.76700973510742","53.76700973510742"
"393","20.221559524536133","20.221559524536133","20.221559524536133","63.12481689453125","63.12481689453125","63.12481689453125"
"394","19.769765853881836","19.769765853881836","19.769765853881836","60.81032943725586","60.81032943725586","60.81032943725586"
"395","30.273170471191406","30.273170471191406","30.273170471191406","58.96334457397461","58.96334457397461","58.96334457397461"
"396","20.64185333251953","20.64185333251953","20.64185333251953","56.95198440551758","56.95198440551758","56.95198440551758"
"397","23.742572784423828","23.742572784423828","23.742572784423828","64.94528198242188","64.94528198242188","64.94528198242188"
"398","38.208763122558594","38.208763122558594","38.208763122558594","67.36257934570312","67.36257934570312","67.36257934570312"
"399","29.521133422851562","29.521133422851562","29.521133422851562","61.92898941040039","61.92898941040039","61.92898941040039"
"400","17.47715950012207","17.47715950012207","17.47715950012207","55.45936584472656","55.45936584472656","55.45936584472656"
"401","16.8560791015625","16.8560791015625","16.8560791015625","68.10588836669922","68.10588836669922","68.10588836669922"
"402","28.060293197631836","28.060293197631836","28.060293197631836","55.191497802734375","55.191497802734375","55.191497802734375"
"403","23.658166885375977","23.658166885375977","23.658166885375977","65.25247192382812","65.25247192382812","65.25247192382812"
"404","34.184547424316406","34.184547424316406","34.184547424316406","71.81184387207031","71.81184387207031","71.81184387207031"
"405","13.7731294631958","13.7731294631958","13.7731294631958","53.14516067504883","53.14516067504883","53.14516067504883"
"406","20.791561126708984","20.791561126708984","20.791561126708984","70.49993896484375","70.49993896484375","70.49993896484375"
"407","37.64214324951172","37.64214324951172","37.64214324951172","65.08261108398438","65.08261108398438","65.08261108398438"
"408","19.101646423339844","19.101646423339844","19.101646423339844","59.53101348876953","59.53101348876953","59.53101348876953"
"409","16.697551727294922","16.697551727294922","16.697551727294922","55.01625061035156","55.01625061035156","55.01625061035156"
"410","23.184972763061523","23.184972763061523","23.184972763061523","65.3354721069336","65.3354721069336","65.3354721069336"
"411","18.931777954101562","18.931777954101562","18.931777954101562","70.39368438720703","70.39368438720703","70.39368438720703"
"412","29.29958724975586","29.29958724975586","29.29958724975586","54.28863525390625","54.28863525390625","54.28863525390625"
"413","19.757476806640625","19.757476806640625","19.757476806640625","72.7278060913086","72.7278060913086","72.7278060913086"
"414","19.737754821777344","19.737754821777344","19.737754821777344","56.55072784423828","56.55072784423828","56.55072784423828"
"415","34.598716735839844","34.598716735839844","34.598716735839844","64.84494018554688","64.84494018554688","64.84494018554688"
"416","9.851359367370605","9.851359367370605","9.851359367370605","65.78984832763672","65.78984832763672","65.78984832763672"
"417","8.607891082763672","8.607891082763672","8.607891082763672","72.43376922607422","72.43376922607422","72.43376922607422"
"418","13.510987281799316","13.510987281799316","13.510987281799316","62.38538360595703","62.38538360595703","62.38538360595703"
"419","17.32130241394043","17.32130241394043","17.32130241394043","64.65556335449219","64.65556335449219","64.65556335449219"
"420","15.626380920410156","15.626380920410156","15.626380920410156","55.01213073730469","55.01213073730469","55.01213073730469"
"421","15.325783729553223","15.325783729553223","15.325783729553223","63.089229583740234","63.089229583740234","63.089229583740234"
"422","13.131661415100098","13.131661415100098","13.131661415100098","63.41146469116211","63.41146469116211","63.41146469116211"
"423","11.39402961730957","11.39402961730957","11.39402961730957","72.19602966308594","72.19602966308594","72.19602966308594"
"424","29.138721466064453","29.138721466064453","29.138721466064453","73.67628479003906","73.67628479003906","73.67628479003906"
"425","24.41777992248535","24.41777992248535","24.41777992248535","63.437137603759766","63.437137603759766","63.437137603759766"
"426","8.578407287597656","8.578407287597656","8.578407287597656","61.844486236572266","61.844486236572266","61.844486236572266"
"427","21.281150817871094","21.281150817871094","21.281150817871094","55.97613525390625","55.97613525390625","55.97613525390625"
"428","25.055204391479492","25.055204391479492","25.055204391479492","64.34292602539062","64.34292602539062","64.34292602539062"
"429","16.999523162841797","16.999523162841797","16.999523162841797","74.16602325439453","74.16602325439453","74.16602325439453"
"430","12.135193824768066","12.135193824768066","12.135193824768066","71.5290756225586","71.5290756225586","71.5290756225586"
"431","11.61242389678955","11.61242389678955","11.61242389678955","68.23622131347656","68.23622131347656","68.23622131347656"
"432","12.783699989318848","12.783699989318848","12.783699989318848","58.92397689819336","58.92397689819336","58.92397689819336"
"433","26.339052200317383","26.339052200317383","26.339052200317383","61.9160270690918","61.9160270690918","61.9160270690918"
"434","9.557690620422363","9.557690620422363","9.557690620422363","66.6618423461914","66.6618423461914","66.6618423461914"
"435","11.754122734069824","11.754122734069824","11.754122734069824","63.69877624511719","63.69877624511719","63.69877624511719"
"436","11.52280330657959","11.52280330657959","11.52280330657959","69.3357162475586","69.3357162475586","69.3357162475586"
"437","17.27665138244629","17.27665138244629","17.27665138244629","63.12031936645508","63.12031936645508","63.12031936645508"
"438","13.18877124786377","13.18877124786377","13.18877124786377","62.91728591918945","62.91728591918945","62.91728591918945"
"439","14.300315856933594","14.300315856933594","14.300315856933594","72.28085327148438","72.28085327148438","72.28085327148438"
"440","17.38066864013672","17.38066864013672","17.38066864013672","64.24635314941406","64.24635314941406","64.24635314941406"
"441","17.549829483032227","17.549829483032227","17.549829483032227","60.54507827758789","60.54507827758789","60.54507827758789"
"442","9.603279113769531","9.603279113769531","9.603279113769531","81.0903091430664","81.0903091430664","81.0903091430664"
"443","24.355085372924805","24.355085372924805","24.355085372924805","73.95172119140625","73.95172119140625","73.95172119140625"
"444","16.379804611206055","16.379804611206055","16.379804611206055","60.8547248840332","60.8547248840332","60.8547248840332"
"445","16.074031829833984","16.074031829833984","16.074031829833984","73.23566436767578","73.23566436767578","73.23566436767578"
"446","16.083555221557617","16.083555221557617","16.083555221557617","63.590476989746094","63.590476989746094","63.590476989746094"
"447","21.065195083618164","21.065195083618164","21.065195083618164","71.99848937988281","71.99848937988281","71.99848937988281"
"448","20.520076751708984","20.520076751708984","20.520076751708984","66.11351776123047","66.11351776123047","66.11351776123047"
"449","23.902132034301758","23.902132034301758","23.902132034301758","75.89305114746094","75.89305114746094","75.89305114746094"
"450","25.061798095703125","25.061798095703125","25.061798095703125","80.04863739013672","80.04863739013672","80.04863739013672"
"451","9.282845497131348","9.282845497131348","9.282845497131348","60.080265045166016","60.080265045166016","60.080265045166016"
"452","3.7534804344177246","3.7534804344177246","3.7534804344177246","60.08683395385742","60.08683395385742","60.08683395385742"
"453","9.187662124633789","9.187662124633789","9.187662124633789","76.14016723632812","76.14016723632812","76.14016723632812"
"454","15.666372299194336","15.666372299194336","15.666372299194336","64.48113250732422","64.48113250732422","64.48113250732422"
"455","18.36948585510254","18.36948585510254","18.36948585510254","69.02718353271484","69.02718353271484","69.02718353271484"
"456","7.7712860107421875","7.7712860107421875","7.7712860107421875","61.196414947509766","61.196414947509766","61.196414947509766"
"457","26.88848876953125","26.88848876953125","26.88848876953125","65.6643295288086","65.6643295288086","65.6643295288086"
"458","13.183187484741211","13.183187484741211","13.183187484741211","85.91311645507812","85.91311645507812","85.91311645507812"
"459","9.073192596435547","9.073192596435547","9.073192596435547","74.97567749023438","74.97567749023438","74.97567749023438"
"460","14.81273365020752","14.81273365020752","14.81273365020752","70.69508361816406","70.69508361816406","70.69508361816406"
"461","20.614131927490234","20.614131927490234","20.614131927490234","64.77351379394531","64.77351379394531","64.77351379394531"
"462","14.83808422088623","14.83808422088623","14.83808422088623","59.31927490234375","59.31927490234375","59.31927490234375"
"463","4.306921482086182","4.306921482086182","4.306921482086182","65.05819702148438","65.05819702148438","65.05819702148438"
"464","14.613408088684082","14.613408088684082","14.613408088684082","63.6890869140625","63.6890869140625","63.6890869140625"
"465","12.411246299743652","12.411246299743652","12.411246299743652","75.97346496582031","75.97346496582031","75.97346496582031"
"466","18.177902221679688","18.177902221679688","18.177902221679688","61.20955276489258","61.20955276489258","61.20955276489258"
"467","14.492167472839355","14.492167472839355","14.492167472839355","65.33294677734375","65.33294677734375","65.33294677734375"
"468","22.78689193725586","22.78689193725586","22.78689193725586","67.03517150878906","67.03517150878906","67.03517150878906"
"469","16.66458511352539","16.66458511352539","16.66458511352539","59.496246337890625","59.496246337890625","59.496246337890625"
"470","14.644917488098145","14.644917488098145","14.644917488098145","71.04582977294922","71.04582977294922","71.04582977294922"
"471","20.193819046020508","20.193819046020508","20.193819046020508","71.18004608154297","71.18004608154297","71.18004608154297"
"472","24.35580825805664","24.35580825805664","24.35580825805664","80.4266128540039","80.4266128540039","80.4266128540039"
"473","12.402851104736328","12.402851104736328","12.402851104736328","74.6695556640625","74.6695556640625","74.6695556640625"
"474","20.93153953552246","20.93153953552246","20.93153953552246","69.53013610839844","69.53013610839844","69.53013610839844"
"475","10.871110916137695","10.871110916137695","10.871110916137695","74.6057357788086","74.6057357788086","74.6057357788086"
"476","12.60146427154541","12.60146427154541","12.60146427154541","76.6799087524414","76.6799087524414","76.6799087524414"
"477","20.271493911743164","20.271493911743164","20.271493911743164","63.942047119140625","63.942047119140625","63.942047119140625"
"478","17.00321388244629","17.00321388244629","17.00321388244629","63.890037536621094","63.890037536621094","63.890037536621094"
"479","18.177953720092773","18.177953720092773","18.177953720092773","73.11892700195312","73.11892700195312","73.11892700195312"
"480","10.748946189880371","10.748946189880371","10.748946189880371","78.58426666259766","78.58426666259766","78.58426666259766"
"481","15.347258567810059","15.347258567810059","15.347258567810059","59.46647262573242","59.46647262573242","59.46647262573242"
"482","23.724010467529297","23.724010467529297","23.724010467529297","62.72755813598633","62.72755813598633","62.72755813598633"
"483","23.674787521362305","23.674787521362305","23.674787521362305","65.5704345703125","65.5704345703125","65.5704345703125"
"484","28.255460739135742","28.255460739135742","28.255460739135742","72.93407440185547","72.93407440185547","72.93407440185547"
"485","13.450959205627441","13.450959205627441","13.450959205627441","66.98568725585938","66.98568725585938","66.98568725585938"
"486","16.073719024658203","16.073719024658203","16.073719024658203","74.36039733886719","74.36039733886719","74.36039733886719"
"487","20.101388931274414","20.101388931274414","20.101388931274414","78.28309631347656","78.28309631347656","78.28309631347656"
"488","18.53169822692871","18.53169822692871","18.53169822692871","68.62279510498047","68.62279510498047","68.62279510498047"
"489","18.8868465423584","18.8868465423584","18.8868465423584","71.37922668457031","71.37922668457031","71.37922668457031"
"490","18.934938430786133","18.934938430786133","18.934938430786133","58.724586486816406","58.724586486816406","58.724586486816406"
"491","31.747325897216797","31.747325897216797","31.747325897216797","69.7272720336914","69.7272720336914","69.7272720336914"
"492","17.274412155151367","17.274412155151367","17.274412155151367","67.41450500488281","67.41450500488281","67.41450500488281"
"493","16.57288360595703","16.57288360595703","16.57288360595703","59.18436050415039","59.18436050415039","59.18436050415039"
"494","16.59380531311035","16.59380531311035","16.59380531311035","64.85210418701172","64.85210418701172","64.85210418701172"
"495","35.60882568359375","35.60882568359375","35.60882568359375","70.4317398071289","70.4317398071289","70.4317398071289"
"496","22.077945709228516","22.077945709228516","22.077945709228516","74.11872100830078","74.11872100830078","74.11872100830078"
"497","22.434757232666016","22.434757232666016","22.434757232666016","79.2984390258789","79.2984390258789","79.2984390258789"
"498","15.743117332458496","15.743117332458496","15.743117332458496","69.5509033203125","69.5509033203125","69.5509033203125"
"499","11.469979286193848","11.469979286193848","11.469979286193848","58.91769027709961","58.91769027709961","58.91769027709961"
"500","27.441265106201172","27.441265106201172","27.441265106201172","75.48258209228516","75.48258209228516","75.48258209228516"
"501","20.874317169189453","20.874317169189453","20.874317169189453","74.24552154541016","74.24552154541016","74.24552154541016"
"502","28.242889404296875","28.242889404296875","28.242889404296875","73.98222351074219","73.98222351074219","73.98222351074219"
"503","15.2258882522583","15.2258882522583","15.2258882522583","62.21421432495117","62.21421432495117","62.21421432495117"
"504","22.463632583618164","22.463632583618164","22.463632583618164","83.0685806274414","83.0685806274414","83.0685806274414"
"505","25.204771041870117","25.204771041870117","25.204771041870117","77.9491195678711","77.9491195678711","77.9491195678711"
"506","13.851851463317871","13.851851463317871","13.851851463317871","74.56575775146484","74.56575775146484","74.56575775146484"
"507","31.5467472076416","31.5467472076416","31.5467472076416","71.06512451171875","71.06512451171875","71.06512451171875"
"508","35.81538009643555","35.81538009643555","35.81538009643555","74.42755126953125","74.42755126953125","74.42755126953125"
"509","23.647598266601562","23.647598266601562","23.647598266601562","69.5598373413086","69.5598373413086","69.5598373413086"
"510","15.82058334350586","15.82058334350586","15.82058334350586","71.6017837524414","71.6017837524414","71.6017837524414"
"511","25.892581939697266","25.892581939697266","25.892581939697266","76.37850952148438","76.37850952148438","76.37850952148438"
"512","23.08401870727539","23.08401870727539","23.08401870727539","75.45121765136719","75.45121765136719","75.45121765136719"
"513","24.21820068359375","24.21820068359375","24.21820068359375","64.61273193359375","64.61273193359375","64.61273193359375"
"514","21.08139419555664","21.08139419555664","21.08139419555664","73.14353942871094","73.14353942871094","73.14353942871094"
"515","24.533597946166992","24.533597946166992","24.533597946166992","71.95783233642578","71.95783233642578","71.95783233642578"
"516","20.058942794799805","20.058942794799805","20.058942794799805","74.6854476928711","74.6854476928711","74.6854476928711"
"517","22.261688232421875","22.261688232421875","22.261688232421875","54.29288101196289","54.29288101196289","54.29288101196289"
"518","29.782602310180664","29.782602310180664","29.782602310180664","81.77662658691406","81.77662658691406","81.77662658691406"
"519","25.868619918823242","25.868619918823242","25.868619918823242","70.39384460449219","70.39384460449219","70.39384460449219"
"520","37.362281799316406","37.362281799316406","37.362281799316406","65.63214111328125","65.63214111328125","65.63214111328125"
"521","23.05169105529785","23.05169105529785","23.05169105529785","78.90727996826172","78.90727996826172","78.90727996826172"
"522","28.76651954650879","28.76651954650879","28.76651954650879","67.7765884399414","67.7765884399414","67.7765884399414"
"523","28.86855697631836","28.86855697631836","28.86855697631836","77.04833984375","77.04833984375","77.04833984375"
"524","26.677566528320312","26.677566528320312","26.677566528320312","70.5107421875","70.5107421875","70.5107421875"
"525","26.266942977905273","26.266942977905273","26.266942977905273","72.86322784423828","72.86322784423828","72.86322784423828"
"526","28.42020606994629","28.42020606994629","28.42020606994629","71.03517150878906","71.03517150878906","71.03517150878906"
"527","20.34666633605957","20.34666633605957","20.34666633605957","79.49296569824219","79.49296569824219","79.49296569824219"
"528","20.449193954467773","20.449193954467773","20.449193954467773","72.7078628540039","72.7078628540039","72.7078628540039"
