"Step","With Off-Edge Reset - rollout/ep_rew_mean","With Off-Edge Reset - rollout/ep_rew_mean__MIN","With Off-Edge Reset - rollout/ep_rew_mean__MAX","Without Off-Edge Reset - rollout/ep_rew_mean","Without Off-Edge Reset - rollout/ep_rew_mean__MIN","Without Off-Edge Reset - rollout/ep_rew_mean__MAX"
"538","146.45848083496094","146.45848083496094","146.45848083496094","","",""
"539","119.42362976074219","119.42362976074219","119.42362976074219","","",""
"540","131.32901000976562","131.32901000976562","131.32901000976562","","",""
"541","108.81411743164062","108.81411743164062","108.81411743164062","","",""
"542","108.49739837646484","108.49739837646484","108.49739837646484","","",""
"543","114.17394256591797","114.17394256591797","114.17394256591797","","",""
"544","113.67315673828125","113.67315673828125","113.67315673828125","","",""
"545","129.04443359375","129.04443359375","129.04443359375","","",""
"546","102.77027893066406","102.77027893066406","102.77027893066406","","",""
"547","121.61537170410156","121.61537170410156","121.61537170410156","","",""
"548","109.80314636230469","109.80314636230469","109.80314636230469","","",""
"549","137.7213134765625","137.7213134765625","137.7213134765625","","",""
"550","111.13719940185547","111.13719940185547","111.13719940185547","","",""
"551","121.66773986816406","121.66773986816406","121.66773986816406","","",""
"552","123.20742797851562","123.20742797851562","123.20742797851562","","",""
"553","115.08885955810547","115.08885955810547","115.08885955810547","","",""
"554","122.59559631347656","122.59559631347656","122.59559631347656","","",""
"555","132.7665557861328","132.7665557861328","132.7665557861328","","",""
"556","98.28395080566406","98.28395080566406","98.28395080566406","","",""
"557","118.93519592285156","118.93519592285156","118.93519592285156","","",""
"558","125.90230560302734","125.90230560302734","125.90230560302734","","",""
"559","149.07725524902344","149.07725524902344","149.07725524902344","","",""
"560","115.94888305664062","115.94888305664062","115.94888305664062","","",""
"561","135.65208435058594","135.65208435058594","135.65208435058594","","",""
"562","121.51519012451172","121.51519012451172","121.51519012451172","","",""
"563","111.90026092529297","111.90026092529297","111.90026092529297","","",""
"564","125.78704071044922","125.78704071044922","125.78704071044922","","",""
"565","107.34136962890625","107.34136962890625","107.34136962890625","","",""
"566","96.88079071044922","96.88079071044922","96.88079071044922","","",""
"567","106.71965789794922","106.71965789794922","106.71965789794922","","",""
"568","118.00211334228516","118.00211334228516","118.00211334228516","","",""
"569","129.67222595214844","129.67222595214844","129.67222595214844","","",""
"570","123.57916259765625","123.57916259765625","123.57916259765625","","",""
"571","115.9297866821289","115.9297866821289","115.9297866821289","","",""
"572","118.78470611572266","118.78470611572266","118.78470611572266","","",""
"573","119.21138000488281","119.21138000488281","119.21138000488281","","",""
"574","120.78187561035156","120.78187561035156","120.78187561035156","","",""
"575","115.35089874267578","115.35089874267578","115.35089874267578","","",""
"576","110.31539916992188","110.31539916992188","110.31539916992188","","",""
"577","100.31912994384766","100.31912994384766","100.31912994384766","","",""
"578","127.69902038574219","127.69902038574219","127.69902038574219","","",""
"579","136.9064178466797","136.9064178466797","136.9064178466797","","",""
"580","110.87120819091797","110.87120819091797","110.87120819091797","","",""
"581","131.09898376464844","131.09898376464844","131.09898376464844","","",""
"582","130.75038146972656","130.75038146972656","130.75038146972656","","",""
"583","119.99394226074219","119.99394226074219","119.99394226074219","","",""
"584","117.37662506103516","117.37662506103516","117.37662506103516","","",""
"585","109.19889068603516","109.19889068603516","109.19889068603516","","",""
"586","124.70691680908203","124.70691680908203","124.70691680908203","","",""
"587","114.75482177734375","114.75482177734375","114.75482177734375","","",""
"588","110.68321990966797","110.68321990966797","110.68321990966797","","",""
"589","119.30572509765625","119.30572509765625","119.30572509765625","","",""
"590","133.3693084716797","133.3693084716797","133.3693084716797","","",""
"591","105.25265502929688","105.25265502929688","105.25265502929688","","",""
"592","122.55252838134766","122.55252838134766","122.55252838134766","","",""
"593","130.10960388183594","130.10960388183594","130.10960388183594","","",""
"594","125.01725006103516","125.01725006103516","125.01725006103516","","",""
"595","110.97364807128906","110.97364807128906","110.97364807128906","","",""
"596","113.01576232910156","113.01576232910156","113.01576232910156","","",""
"597","102.78146362304688","102.78146362304688","102.78146362304688","","",""
"598","120.06816864013672","120.06816864013672","120.06816864013672","","",""
"599","135.86468505859375","135.86468505859375","135.86468505859375","","",""
"600","117.09901428222656","117.09901428222656","117.09901428222656","","",""
"601","129.2917022705078","129.2917022705078","129.2917022705078","","",""
"602","116.2599105834961","116.2599105834961","116.2599105834961","","",""
"603","127.24231719970703","127.24231719970703","127.24231719970703","","",""
"604","117.37708282470703","117.37708282470703","117.37708282470703","","",""
"605","118.734619140625","118.734619140625","118.734619140625","","",""
"606","131.45281982421875","131.45281982421875","131.45281982421875","","",""
"607","126.12113189697266","126.12113189697266","126.12113189697266","","",""
"608","123.88651275634766","123.88651275634766","123.88651275634766","","",""
"609","127.17073822021484","127.17073822021484","127.17073822021484","","",""
"610","126.00389862060547","126.00389862060547","126.00389862060547","","",""
"611","134.5199432373047","134.5199432373047","134.5199432373047","","",""
"612","133.7711944580078","133.7711944580078","133.7711944580078","","",""
"613","112.67481994628906","112.67481994628906","112.67481994628906","","",""
"614","122.96048736572266","122.96048736572266","122.96048736572266","","",""
"615","116.31297302246094","116.31297302246094","116.31297302246094","","",""
"616","124.61074829101562","124.61074829101562","124.61074829101562","","",""
"617","129.8450164794922","129.8450164794922","129.8450164794922","","",""
"618","146.6068878173828","146.6068878173828","146.6068878173828","","",""
"619","139.69845581054688","139.69845581054688","139.69845581054688","","",""
"620","124.41901397705078","124.41901397705078","124.41901397705078","","",""
"621","115.17716217041016","115.17716217041016","115.17716217041016","","",""
"622","105.4000015258789","105.4000015258789","105.4000015258789","","",""
"623","138.1084747314453","138.1084747314453","138.1084747314453","","",""
"624","141.92990112304688","141.92990112304688","141.92990112304688","","",""
"625","137.40386962890625","137.40386962890625","137.40386962890625","","",""
"626","125.62300872802734","125.62300872802734","125.62300872802734","","",""
"627","121.38079071044922","121.38079071044922","121.38079071044922","","",""
"628","131.37701416015625","131.37701416015625","131.37701416015625","","",""
"629","122.81651306152344","122.81651306152344","122.81651306152344","","",""
"630","114.4836196899414","114.4836196899414","114.4836196899414","","",""
"631","112.85888671875","112.85888671875","112.85888671875","","",""
"632","132.0231170654297","132.0231170654297","132.0231170654297","","",""
"633","134.83334350585938","134.83334350585938","134.83334350585938","","",""
"634","126.90682983398438","126.90682983398438","126.90682983398438","","",""
"635","133.37240600585938","133.37240600585938","133.37240600585938","","",""
"636","128.3699951171875","128.3699951171875","128.3699951171875","","",""
"637","135.5252227783203","135.5252227783203","135.5252227783203","","",""
"638","120.89077758789062","120.89077758789062","120.89077758789062","","",""
"639","126.54885864257812","126.54885864257812","126.54885864257812","","",""
"640","125.90247344970703","125.90247344970703","125.90247344970703","","",""
"641","125.95933532714844","125.95933532714844","125.95933532714844","","",""
"642","133.1951904296875","133.1951904296875","133.1951904296875","","",""
"643","122.92838287353516","122.92838287353516","122.92838287353516","","",""
"644","109.58741760253906","109.58741760253906","109.58741760253906","","",""
"645","111.39537048339844","111.39537048339844","111.39537048339844","","",""
"646","123.63884735107422","123.63884735107422","123.63884735107422","","",""
"647","120.26842498779297","120.26842498779297","120.26842498779297","","",""
"648","90.4869384765625","90.4869384765625","90.4869384765625","","",""
"649","118.44658660888672","118.44658660888672","118.44658660888672","","",""
"650","115.74090576171875","115.74090576171875","115.74090576171875","","",""
"651","123.64682006835938","123.64682006835938","123.64682006835938","","",""
"652","90.48451232910156","90.48451232910156","90.48451232910156","","",""
"653","135.63870239257812","135.63870239257812","135.63870239257812","","",""
"654","122.20695495605469","122.20695495605469","122.20695495605469","","",""
"655","122.79849243164062","122.79849243164062","122.79849243164062","","",""
"656","133.54637145996094","133.54637145996094","133.54637145996094","","",""
"657","103.7384033203125","103.7384033203125","103.7384033203125","","",""
"658","125.56327819824219","125.56327819824219","125.56327819824219","","",""
"659","111.15151977539062","111.15151977539062","111.15151977539062","","",""
"660","104.48469543457031","104.48469543457031","104.48469543457031","","",""
"661","105.00328826904297","105.00328826904297","105.00328826904297","","",""
"662","92.0235595703125","92.0235595703125","92.0235595703125","","",""
"663","117.18942260742188","117.18942260742188","117.18942260742188","","",""
"664","130.0626678466797","130.0626678466797","130.0626678466797","","",""
"665","125.29033660888672","125.29033660888672","125.29033660888672","","",""
"666","120.52729797363281","120.52729797363281","120.52729797363281","","",""
"667","131.03245544433594","131.03245544433594","131.03245544433594","","",""
"668","113.05110168457031","113.05110168457031","113.05110168457031","","",""
"669","126.36729431152344","126.36729431152344","126.36729431152344","","",""
"670","133.13465881347656","133.13465881347656","133.13465881347656","","",""
"671","147.00497436523438","147.00497436523438","147.00497436523438","","",""
"672","140.0892333984375","140.0892333984375","140.0892333984375","","",""
"673","121.98831176757812","121.98831176757812","121.98831176757812","","",""
"674","145.2510223388672","145.2510223388672","145.2510223388672","","",""
"675","105.54920959472656","105.54920959472656","105.54920959472656","","",""
"676","120.88447570800781","120.88447570800781","120.88447570800781","","",""
"677","121.32177734375","121.32177734375","121.32177734375","","",""
"678","140.6414031982422","140.6414031982422","140.6414031982422","","",""
"679","106.58430480957031","106.58430480957031","106.58430480957031","","",""
"680","106.94828796386719","106.94828796386719","106.94828796386719","","",""
"681","118.89353942871094","118.89353942871094","118.89353942871094","","",""
"682","125.8226089477539","125.8226089477539","125.8226089477539","","",""
"683","119.28150177001953","119.28150177001953","119.28150177001953","","",""
"684","119.12080383300781","119.12080383300781","119.12080383300781","","",""
"685","131.2220916748047","131.2220916748047","131.2220916748047","","",""
"686","124.42515563964844","124.42515563964844","124.42515563964844","","",""
"687","120.10480499267578","120.10480499267578","120.10480499267578","","",""
"688","117.19210052490234","117.19210052490234","117.19210052490234","","",""
"689","108.69589233398438","108.69589233398438","108.69589233398438","","",""
"690","93.04551696777344","93.04551696777344","93.04551696777344","","",""
"691","131.44834899902344","131.44834899902344","131.44834899902344","","",""
"692","136.68621826171875","136.68621826171875","136.68621826171875","","",""
"693","116.32202911376953","116.32202911376953","116.32202911376953","","",""
"694","140.731689453125","140.731689453125","140.731689453125","","",""
"695","120.22394561767578","120.22394561767578","120.22394561767578","","",""
"696","123.49443817138672","123.49443817138672","123.49443817138672","","",""
"697","105.86580657958984","105.86580657958984","105.86580657958984","","",""
"698","130.90663146972656","130.90663146972656","130.90663146972656","","",""
"699","133.90846252441406","133.90846252441406","133.90846252441406","","",""
"700","113.02710723876953","113.02710723876953","113.02710723876953","","",""
"701","113.9934310913086","113.9934310913086","113.9934310913086","","",""
"702","125.81690979003906","125.81690979003906","125.81690979003906","","",""
"703","153.36512756347656","153.36512756347656","153.36512756347656","","",""
"704","125.02166748046875","125.02166748046875","125.02166748046875","","",""
"705","128.8985137939453","128.8985137939453","128.8985137939453","","",""
"706","135.94825744628906","135.94825744628906","135.94825744628906","","",""
"707","119.30933380126953","119.30933380126953","119.30933380126953","","",""
"708","110.24945831298828","110.24945831298828","110.24945831298828","","",""
"709","130.50650024414062","130.50650024414062","130.50650024414062","","",""
"710","129.21450805664062","129.21450805664062","129.21450805664062","","",""
"711","113.51840209960938","113.51840209960938","113.51840209960938","","",""
"712","141.7181396484375","141.7181396484375","141.7181396484375","","",""
"713","134.76968383789062","134.76968383789062","134.76968383789062","","",""
"714","131.14285278320312","131.14285278320312","131.14285278320312","","",""
"715","84.15321350097656","84.15321350097656","84.15321350097656","","",""
"716","107.39876556396484","107.39876556396484","107.39876556396484","","",""
"717","120.02294921875","120.02294921875","120.02294921875","","",""
"718","132.92007446289062","132.92007446289062","132.92007446289062","","",""
"719","136.8313446044922","136.8313446044922","136.8313446044922","","",""
"720","132.05755615234375","132.05755615234375","132.05755615234375","","",""
"721","150.03762817382812","150.03762817382812","150.03762817382812","","",""
"722","148.40721130371094","148.40721130371094","148.40721130371094","","",""
"723","145.8234100341797","145.8234100341797","145.8234100341797","","",""
"724","140.7213134765625","140.7213134765625","140.7213134765625","","",""
"725","113.2540283203125","113.2540283203125","113.2540283203125","","",""
"726","128.66275024414062","128.66275024414062","128.66275024414062","","",""
"727","122.91168212890625","122.91168212890625","122.91168212890625","","",""
"728","139.5648193359375","139.5648193359375","139.5648193359375","","",""
"729","133.97157287597656","133.97157287597656","133.97157287597656","","",""
"730","108.63115692138672","108.63115692138672","108.63115692138672","","",""
"731","132.6556854248047","132.6556854248047","132.6556854248047","","",""
"732","111.92156219482422","111.92156219482422","111.92156219482422","","",""
"733","120.52241516113281","120.52241516113281","120.52241516113281","","",""
"734","143.14952087402344","143.14952087402344","143.14952087402344","","",""
"735","120.12008666992188","120.12008666992188","120.12008666992188","","",""
"736","132.69418334960938","132.69418334960938","132.69418334960938","","",""
"737","128.7666015625","128.7666015625","128.7666015625","","",""
"738","136.36721801757812","136.36721801757812","136.36721801757812","","",""
"739","122.2861328125","122.2861328125","122.2861328125","","",""
"740","135.73153686523438","135.73153686523438","135.73153686523438","","",""
"741","142.26376342773438","142.26376342773438","142.26376342773438","","",""
"742","151.58538818359375","151.58538818359375","151.58538818359375","","",""
"743","127.5108413696289","127.5108413696289","127.5108413696289","","",""
"744","127.23413848876953","127.23413848876953","127.23413848876953","","",""
"745","101.93864440917969","101.93864440917969","101.93864440917969","","",""
"746","157.1160125732422","157.1160125732422","157.1160125732422","","",""
"747","128.55255126953125","128.55255126953125","128.55255126953125","","",""
"748","151.76620483398438","151.76620483398438","151.76620483398438","","",""
"750","127.44766998291016","127.44766998291016","127.44766998291016","","",""
